,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
90359,volvo,Volvo XC 90,219850.0,58 551 km,automatic,1 969 cm3,Benzyna,Warszawa,Mazowieckie,2019
90360,volvo,Volvo V90,124850.0,58 551 km,automatic,1 969 cm3,Benzyna,Warszawa,Mazowieckie,2019
90361,volvo,Volvo V70 D4 Geartronic Summum,46900.0,167 000 km,automatic,1 969 cm3,Diesel,Płońsk,Mazowieckie,2016
90362,volvo,Volvo XC 90 T5 AWD Momentum,87900.0,167 000 km,automatic,1 969 cm3,Diesel,Łódź,Łódzkie,2016
90363,volvo,Volvo V40 T3 Drive-E Ocean Race,80000.0,49 376 km,automatic,1 969 cm3,Diesel,Cewlino,Zachodniopomorskie,2019
90364,volvo,Volvo V60 CC D3 Drive-E Summum,89900.0,49 376 km,automatic,1 969 cm3,Diesel,Biertowice,Małopolskie,2019
90365,volvo,Volvo S60,38000.0,47 557 km,automatic,1 969 cm3,Diesel,Katowice,Śląskie,2018
90366,volvo,Volvo V40 CC D2 Drive-E SCR Dynamic Edition,75850.0,47 557 km,automatic,1 969 cm3,Diesel,Lublin,Lubelskie,2018
90367,volvo,Volvo V40 T5 Drive-E R-Design Momentum,97000.0,152 864 km,automatic,1 969 cm3,Diesel,Tarnowskie Góry,Śląskie,2017
90368,volvo,Volvo S90,114900.0,152 864 km,automatic,1 969 cm3,Diesel,Olsztyn,Warmińsko-mazurskie,2017
