,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
1142,audi,Audi A7 45 TFSI Quattro S tronic,279000.0,24 600 km,automatic,1 984 cm3,Benzyna,Warszawa,Mazowieckie,2020
1143,audi,Audi Q8 55 TFSI mHEV Quattro Tiptronic,349900.0,69 000 km,automatic,1 984 cm3,Benzyna,Nowy Tomyśl,Wielkopolskie,2020
1144,audi,Audi A5 45 TFSI mHEV Quattro S tronic,258900.0,69 000 km,automatic,1 984 cm3,Benzyna,Kraków,Małopolskie,2020
1145,audi,Audi A4 35 TFSI mHEV S tronic,114900.0,32 000 km,automatic,2 995 cm3,Benzyna,Rzeszów,Podkarpackie,2021
1146,audi,Audi A5,289000.0,32 000 km,automatic,2 995 cm3,Benzyna,Rybnik,Śląskie,2021
1147,audi,Audi Q5 45 TFSI mHEV Quattro S Line S tronic,179900.0,4 470 km,automatic,1 984 cm3,Benzyna,Niewodnica Korycka,Podlaskie,2023
1148,audi,Audi SQ8 TFSI Quattro Tiptronic,529000.0,4 470 km,automatic,1 984 cm3,Benzyna,Baranowo,Wielkopolskie,2023
1149,audi,Audi A6 40 TDI mHEV Quattro S tronic,249900.0,83 000 km,automatic,1 984 cm3,Benzyna,Gdańsk,Pomorskie,2020
1150,audi,Audi Q7 45 TDI mHEV Quattro S Line Tiptr,290000.0,83 000 km,automatic,1 984 cm3,Benzyna,Mysłowice,Śląskie,2020
1151,audi,Audi Q5 35 TDI Quattro Sport S tronic,159900.0,14 229 km,automatic,1 984 cm3,Benzyna,Mysłowice,Śląskie,2022
1152,audi,Audi A5 45 TFSI mHEV Quattro S tronic,219900.0,14 229 km,automatic,1 984 cm3,Benzyna,Kraków,Małopolskie,2022
1153,audi,Audi A6,263900.0,2 000 km,automatic,1 984 cm3,Benzyna,Gdańsk,Pomorskie,2021
1154,audi,Audi Q3,229000.0,2 000 km,automatic,1 984 cm3,Benzyna,Gdańsk,Pomorskie,2021
1155,audi,Audi A4,75000.0,14 500 km,automatic,3 996 cm3,Benzyna,Gdańsk,Pomorskie,2021
1156,audi,Audi A4,214900.0,14 500 km,automatic,3 996 cm3,Benzyna,Sosnowiec,Śląskie,2021
1157,audi,Audi e-tron 55 Quattro S Line,359000.0,17 558 km,automatic,1 968 cm3,Diesel,Oława,Dolnośląskie,2021
1158,audi,Audi A6 50 TDI mHEV Quattro Sport Tiptronic,166900.0,17 558 km,automatic,1 968 cm3,Diesel,Pawłowice,Śląskie,2021
1159,audi,Audi A6 40 TDI mHEV Quattro Sport S tronic,152800.0,2 km,automatic,2 967 cm3,Diesel,Błażowa,Podkarpackie,2023
1160,audi,Audi A6 35 TDI mHEV S tronic,243676.0,2 km,automatic,2 967 cm3,Diesel,Toruń,Kujawsko-pomorskie,2023
1161,audi,Audi A7 50 TDI mHEV Quattro Tiptronic,232900.0,62 000 km,automatic,1 968 cm3,Diesel,Pawłowice,Śląskie,2020
1162,audi,Audi A6 40 TDI mHEV Quattro Sport S tronic,250500.0,62 000 km,automatic,1 968 cm3,Diesel,Wrocław,Dolnośląskie,2020
1163,audi,Audi RS Q3,239102.0,37 000 km,automatic,1 984 cm3,Benzyna,Warszawa,Mazowieckie,2020
1164,audi,Audi A1 35 TFSI S Line S tronic,127899.0,37 000 km,automatic,1 984 cm3,Benzyna,Czerwionka-Leszczyny,Śląskie,2020
1165,audi,Audi A4,128800.0,19 831 km,automatic,1 968 cm3,Diesel,Warszawa,Mazowieckie,2022
1166,audi,Audi SQ8 TDI mHEV Quattro Tiptronic,495000.0,19 831 km,automatic,1 968 cm3,Diesel,Warszawa,Mazowieckie,2022
1167,audi,Audi Q5 40 TFSI mHEV Quattro Advanced S tronic,231600.0,23 895 km,automatic,1 984 cm3,Benzyna,Sosnowiec,Śląskie,2022
1168,audi,Audi RS Q8 TFSI mHEV Quattro Tiptronic,547000.0,23 895 km,automatic,1 984 cm3,Benzyna,Rzeszów,Podkarpackie,2022
1169,audi,Audi S3 TFSI Quattro Edition One S tronic,222500.0,7 000 km,automatic,1 984 cm3,Benzyna,Gdynia,Pomorskie,2022
1170,audi,Audi Q3 35 TFSI mHEV S tronic,189900.0,7 000 km,automatic,1 984 cm3,Benzyna,Gdańsk,Pomorskie,2022
1171,audi,Audi A6 50 TDI mHEV Quattro Tiptronic,314900.0,19 500 km,automatic,1 984 cm3,Benzyna,Kraków,Małopolskie,2021
1172,audi,Audi A4 35 TFSI S tronic,124900.0,19 500 km,automatic,1 984 cm3,Benzyna,Sokołów,Mazowieckie,2021
1173,audi,Audi RS Q8 TFSI mHEV Quattro Tiptronic,699000.0,5 300 km,automatic,3 996 cm3,Benzyna,Warszawa,Mazowieckie,2022
1174,audi,Audi S8 TFSI mHEV Quattro Tiptr,584900.0,5 300 km,automatic,3 996 cm3,Benzyna,Lublin,Lubelskie,2022
1175,audi,Audi S3 TFSI Limousine S tronic,147998.0,49 877 km,automatic,3 996 cm3,Benzyna,Żory,Śląskie,2020
1176,audi,Audi Q3 35 TFSI mHEV S Line S tronic,179000.0,49 877 km,automatic,3 996 cm3,Benzyna,Warszawa,Mazowieckie,2020
1177,audi,Audi A5 40 TDI S Line S tronic,128800.0,28 500 km,automatic,1 984 cm3,Benzyna,Błażowa,Podkarpackie,2020
1178,audi,Audi RS6 TFSI mHEV Quattro Tiptronic,599000.0,28 500 km,automatic,1 984 cm3,Benzyna,Warszawa,Mazowieckie,2020
1179,audi,Audi Q3 35 TFSI mHEV S tronic,155900.0,9 860 km,automatic,1 498 cm3,Benzyna,Zielona Góra,Lubuskie,2022
1180,audi,Audi A3 40 TFSI Limousine quattro S tronic S line,95000.0,9 860 km,automatic,1 498 cm3,Benzyna,Wrocław,Dolnośląskie,2022
1181,audi,Audi Q7,319900.0,129 000 km,automatic,1 968 cm3,Diesel,Rybnik,Śląskie,2020
1182,audi,Audi Q7 45 TDI mHEV Quattro S Line Tiptr,309900.0,129 000 km,automatic,1 968 cm3,Diesel,Warszawa,Mazowieckie,2020
