,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
1273,bentley,Bentley Continental GT V8 S,369000.0,70 125 km,automatic,6 000 cm3,Benzyna,Łódź,Łódzkie,2017
1274,bentley,Bentley Bentayga W12,875000.0,31 641 km,automatic,3 993 cm3,Benzyna,Radwanice,Dolnośląskie,2017
1275,bentley,Bentley Continental GT V8 S,615000.0,31 641 km,automatic,3 993 cm3,Benzyna,Kraków,Małopolskie,2017
1276,bentley,Bentley Continental GT V8 S,375000.0,27 500 km,automatic,5 950 cm3,Benzyna,Łódź,Łódzkie,2018
1277,bentley,Bentley Continental GT Supersports,1277000.0,27 500 km,automatic,5 950 cm3,Benzyna,Warszawa,Mazowieckie,2018
1278,bentley,Bentley Bentayga W12,750000.0,25 000 km,automatic,3 993 cm3,Benzyna,Kraków,Małopolskie,2017
1279,bentley,Bentley Continental GT V8,719900.0,25 000 km,automatic,3 993 cm3,Benzyna,Ruda Śląska,Śląskie,2017
1280,bentley,Bentley Continental GT,1129000.0,50 000 km,automatic,3 993 cm3,Benzyna,Kępno,Wielkopolskie,2015
1281,bentley,Bentley Continental GT Speed,1050000.0,50 000 km,automatic,3 993 cm3,Benzyna,Żmigród,Dolnośląskie,2015
1282,bentley,Bentley Bentayga W12,790000.0,55 688 km,automatic,5 998 cm3,Benzyna,Żory,Śląskie,2017
1283,bentley,Bentley Continental GT,999851.0,55 688 km,automatic,5 998 cm3,Benzyna,Poznań,Wielkopolskie,2017
1284,bentley,Bentley Continental GT,1089000.0,65 000 km,automatic,5 950 cm3,Benzyna,Wrocław,Dolnośląskie,2017
1285,bentley,Bentley Bentayga,819000.0,65 000 km,automatic,5 950 cm3,Benzyna,Katowice,Śląskie,2017
1286,bentley,Bentley Continental Flying Spur V8 S,690000.0,52 759 km,automatic,3 993 cm3,Benzyna,Warszawa,Mazowieckie,2017
1287,bentley,Bentley Continental GT,1230000.0,52 759 km,automatic,3 993 cm3,Benzyna,Racibory,Mazowieckie,2017
1288,bentley,Bentley Continental GT,1090000.0,58 000 km,automatic,5 950 cm3,Benzyna,Warszawa,Mazowieckie,2018
1289,bentley,Bentley Continental Flying Spur V8,399000.0,58 000 km,automatic,5 950 cm3,Benzyna,Kraków,Małopolskie,2018
1290,bentley,Bentley Bentayga,889000.0,12 000 km,automatic,5 998 cm3,Benzyna,Baranowo,Wielkopolskie,2019
1291,bentley,Bentley Continental GT New,1190000.0,12 000 km,automatic,5 998 cm3,Benzyna,Baranowo,Wielkopolskie,2019
1292,bentley,Bentley Continental GT,1290000.0,117 852 km,automatic,5 950 cm3,Benzyna,Warszawa,Mazowieckie,2017
1293,bentley,Bentley Bentayga W12,990000.0,117 852 km,automatic,5 950 cm3,Benzyna,Gdańsk,Pomorskie,2017
1294,bentley,Bentley Continental GT V8,539900.0,75 000 km,automatic,5 950 cm3,Benzyna,Warszawa,Mazowieckie,2019
1295,bentley,Bentley Bentayga,840000.0,75 000 km,automatic,5 950 cm3,Benzyna,Poznań,Wielkopolskie,2019
1296,bentley,Bentley Continental Flying Spur,389000.0,49 500 km,automatic,5 998 cm3,Benzyna,Białystok,Podlaskie,2018
1297,bentley,Bentley Bentayga Diesel,789900.0,49 500 km,automatic,5 998 cm3,Benzyna,Warszawa,Mazowieckie,2018
1298,bentley,Bentley Bentayga,580000.0,51 354 km,automatic,3 993 cm3,Benzyna,Szczecin,Zachodniopomorskie,2019
1299,bentley,Bentley Bentayga,305000.0,51 354 km,automatic,3 993 cm3,Benzyna,Łódź,Łódzkie,2019
