,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
3115,bmw,BMW X5 4.0d xDrive,85000.0,186 120 km,automatic,1 995 cm3,Diesel,Opole,Opolskie,2014
3116,bmw,BMW Seria 2 M235i sport,89900.0,153 474 km,automatic,2 979 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2014
3117,bmw,BMW Seria 3 320d DPF Touring Edition Exclusive,29900.0,153 474 km,automatic,2 979 cm3,Benzyna,Poznań,Wielkopolskie,2014
3118,bmw,BMW Seria 3,43000.0,190 500 km,automatic,2 979 cm3,Benzyna,Krasienin-Kolonia,Lubelskie,2012
3119,bmw,BMW X5 3.5i xDrive,60000.0,190 500 km,automatic,2 979 cm3,Benzyna,Żary,Lubuskie,2012
3120,bmw,BMW 5GT 535i Gran Turismo,36900.0,230 000 km,automatic,2 979 cm3,Benzyna,Pruszcz Gdański,Pomorskie,2010
3121,bmw,BMW X3 xDrive30d,50000.0,230 000 km,automatic,2 979 cm3,Benzyna,Brzeg,Opolskie,2010
3122,bmw,BMW Seria 3,54900.0,388 000 km,automatic,2 993 cm3,Diesel,Pakość,Kujawsko-pomorskie,2012
3123,bmw,BMW X1 xDrive20d,43900.0,388 000 km,automatic,2 993 cm3,Diesel,Chełm,Lubelskie,2012
3124,bmw,BMW Seria 5 528i,61150.0,311 280 km,automatic,1 995 cm3,Diesel,Cyców,Lubelskie,2013
3125,bmw,BMW Seria 5,57500.0,311 280 km,automatic,1 995 cm3,Diesel,Kielce,Świętokrzyskie,2013
3126,bmw,BMW M5 Standard,199000.0,189 400 km,automatic,1 995 cm3,Diesel,Sochaczew,Mazowieckie,2010
3127,bmw,BMW X5 4.0d xDrive,82000.0,189 400 km,automatic,1 995 cm3,Diesel,Węgrów,Mazowieckie,2010
3128,bmw,BMW X6 xDriveM50d,89900.0,270 000 km,automatic,1 997 cm3,Benzyna,Reda,Pomorskie,2013
3129,bmw,BMW Seria 5 520d Touring,28600.0,270 000 km,automatic,1 997 cm3,Benzyna,Żelechowo,Zachodniopomorskie,2013
3130,bmw,BMW X6,67000.0,141 000 km,automatic,2 993 cm3,Diesel,Grudziądz,Kujawsko-pomorskie,2010
3131,bmw,BMW Seria 3,49500.0,141 000 km,automatic,2 993 cm3,Diesel,Środa Wielkopolska,Wielkopolskie,2010
3132,bmw,BMW Seria 5 530d xDrive,66900.0,42 000 km,automatic,4 395 cm3,Benzyna,Gliwice,Śląskie,2011
3133,bmw,BMW Seria 3 335d xDrive M Sport,93000.0,42 000 km,automatic,4 395 cm3,Benzyna,Bolesławiec,Dolnośląskie,2011
3134,bmw,BMW X3,55000.0,332 000 km,automatic,2 993 cm3,Diesel,Siemiatycze,Podlaskie,2011
3135,bmw,BMW 5GT,50000.0,332 000 km,automatic,2 993 cm3,Diesel,Kraków,Małopolskie,2011
3136,bmw,BMW Seria 7 750Ld xDrive,78500.0,287 824 km,automatic,2 993 cm3,Diesel,Masłów Pierwszy,Świętokrzyskie,2012
3137,bmw,BMW Seria 3,30500.0,287 824 km,automatic,2 993 cm3,Diesel,Lubliniec,Śląskie,2012
